id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
181,50.0,F,169.1,51.8,7.0,5.0,111.0,8.0,Beginner,21.0,24.6,16.6,Protein,Cardio,Omnivore,3.8,3.0,32.0,medium
182,18.0,M,169.7,93.0,6.0,4.0,180.0,6.0,Beginner,40.4,43.9,12.7,Creatine,Mixed,Omnivore,2.6,9.0,31.0,medium
183,44.0,M,194.6,85.4,7.0,6.0,168.0,6.0,Intermediate,38.9,41.1,20.4,NoUse,Mixed,Omnivore,1.5,2.0,44.0,medium
184,30.0,F,169.0,76.0,7.0,2.0,154.0,7.0,Beginner,23.5,27.9,21.0,NoUse,Cardio,Omnivore,3.4,6.0,90.0,fast
185,58.0,M,168.8,57.6,5.0,3.0,118.0,6.0,Beginner,19.5,23.9,22.0,NoUse,Cardio,Omnivore,3.4,6.0,53.0,slow
186,20.0,M,174.5,66.0,1.0,6.0,124.0,8.0,Intermediate,26.2,27.7,13.9,NoUse,Mixed,Omnivore,3.7,8.0,82.0,medium
187,56.0,F,173.7,71.8,7.0,6.0,147.0,7.0,Beginner,26.3,30.1,26.5,Pre-workout,Cardio,Omnivore,1.5,10.0,89.0,fast
188,23.0,F,172.2,55.8,1.0,8.0,111.0,9.0,Intermediate,17.8,19.9,21.8,Creatine,Strength,Vegetarian,1.6,10.0,82.0,fast
189,25.0,F,167.3,80.2,6.0,9.0,170.0,9.0,Beginner,24.9,28.7,23.4,NoUse,Cardio,Vegan,3.5,3.0,86.0,fast
190,44.0,F,154.3,64.3,4.0,4.0,133.0,9.0,Beginner,23.4,27.5,20.4,NoUse,Cardio,Vegan,3.6,7.0,82.0,fast
191,26.0,F,174.1,66.5,7.0,9.0,133.0,7.0,Beginner,21.3,25.7,19.7,NoUse,Mixed,Vegan,1.9,4.0,60.0,slow
192,54.0,F,159.2,63.8,4.0,3.0,137.0,7.0,Beginner,26.3,30.1,21.8,Creatine,Mixed,Omnivore,1.7,10.0,86.0,medium
193,50.0,F,173.1,79.7,6.0,6.0,163.0,8.0,Beginner,26.8,30.5,16.0,NoUse,Strength,Vegan,2.9,4.0,48.0,medium
194,59.0,F,169.4,77.7,5.0,10.0,154.0,7.0,Intermediate,31.2,33.5,21.5,Protein,Strength,Vegetarian,1.7,4.0,58.0,medium
195,61.0,F,157.9,56.7,7.0,9.0,106.0,9.0,Beginner,24.6,28.6,26.1,NoUse,Cardio,Vegan,3.7,10.0,31.0,fast
196,41.0,F,156.4,70.4,1.0,2.0,133.0,7.0,Beginner,24.7,28.7,28.1,NoUse,Mixed,Vegetarian,1.6,10.0,32.0,medium
197,,,,,,,,,,,,,Pre-workout,,,,,,
198,49.0,M,169.7,66.1,4.0,10.0,141.0,8.0,Experienced,31.6,32.2,16.7,Creatine,Cardio,Omnivore,3.2,3.0,90.0,medium
199,49.0,M,166.3,93.1,5.0,3.0,169.0,6.0,Intermediate,42.5,44.3,11.9,NoUse,Cardio,Omnivore,1.9,7.0,42.0,fast
200,,F,,,,,165.0,,Intermediate,,,,Protein,,Omnivore,,,,
201,58.0,M,184.0,112.8,2.0,3.0,230.0,8.0,Beginner,45.3,49.0,14.7,NoUse,Mixed,Vegetarian,2.8,9.0,33.0,fast
202,29.0,M,183.4,88.7,5.0,2.0,164.0,8.0,Beginner,33.2,37.1,18.5,NoUse,Strength,Vegan,3.7,10.0,68.0,slow
203,56.0,M,185.7,103.2,7.0,7.0,219.0,6.0,Intermediate,45.0,47.3,16.1,Creatine,Cardio,Keto,2.3,7.0,69.0,medium
204,19.0,M,192.6,87.3,2.0,9.0,188.0,9.0,Beginner,30.5,34.2,12.4,Protein,Cardio,Vegan,3.9,10.0,67.0,slow
205,20.0,M,196.5,120.7,5.0,5.0,235.0,7.0,Intermediate,50.0,51.7,21.5,NoUse,Cardio,Omnivore,2.4,1.0,35.0,medium
206,54.0,F,156.9,61.5,2.0,4.0,120.0,7.0,Intermediate,24.6,26.4,27.8,NoUse,Strength,Omnivore,2.0,1.0,53.0,fast
207,34.0,F,167.6,66.8,2.0,4.0,143.0,6.0,Experienced,24.9,25.7,30.0,NoUse,Strength,Omnivore,2.4,6.0,69.0,medium
208,19.0,F,152.4,61.1,2.0,1.0,122.0,6.0,Beginner,24.0,28.0,23.0,NoUse,Mixed,Omnivore,3.9,10.0,68.0,fast
209,19.0,M,164.8,76.8,2.0,9.0,154.0,7.0,Beginner,36.4,40.0,14.9,Creatine,Mixed,Omnivore,3.3,10.0,66.0,slow
210,45.0,M,186.2,109.1,7.0,9.0,235.0,9.0,Intermediate,38.0,40.3,23.6,NoUse,Mixed,Omnivore,2.0,5.0,60.0,slow
211,,,,,,,142.0,,,,,,NoUse,,,,,,
212,54.0,F,172.7,82.3,3.0,3.0,177.0,6.0,Experienced,35.6,36.9,23.0,Creatine,Cardio,Keto,3.7,6.0,45.0,medium
213,49.0,F,162.8,57.5,6.0,6.0,125.0,9.0,Intermediate,22.5,25.0,27.3,NoUse,Cardio,Vegetarian,3.7,8.0,78.0,medium
214,50.0,M,165.1,94.4,7.0,1.0,170.0,7.0,Beginner,39.4,43.3,14.8,NoUse,Cardio,Omnivore,3.0,10.0,53.0,medium
215,18.0,F,176.2,80.1,5.0,5.0,166.0,8.0,Intermediate,31.1,33.1,19.3,NoUse,Mixed,Vegetarian,3.9,1.0,84.0,fast
216,36.0,F,152.5,50.9,4.0,3.0,97.0,9.0,Beginner,20.6,25.0,28.1,Pre-workout,Strength,Omnivore,1.9,9.0,45.0,fast
217,,,,,,,,,,,,,NoUse,,,,,,
218,,,,,,,,,,,,,NoUse,,,,,,
219,43.0,F,179.9,81.5,2.0,10.0,166.0,8.0,Experienced,29.6,31.0,19.5,NoUse,Strength,Omnivore,2.6,2.0,43.0,medium
220,49.0,M,176.7,73.1,3.0,2.0,151.0,7.0,Beginner,30.5,34.4,13.3,Protein,Strength,Omnivore,2.4,10.0,44.0,medium
221,23.0,M,180.1,88.8,7.0,8.0,180.0,7.0,Beginner,38.7,42.3,12.5,NoUse,Cardio,Vegetarian,3.4,5.0,44.0,medium
222,49.0,F,173.1,68.2,2.0,8.0,143.0,6.0,Beginner,28.2,32.3,26.1,Protein,Mixed,Omnivore,1.9,8.0,80.0,medium
223,21.0,M,185.5,117.9,4.0,6.0,238.0,6.0,Intermediate,45.9,48.2,17.2,NoUse,Cardio,Vegetarian,2.9,3.0,48.0,slow
224,28.0,F,175.2,73.4,7.0,10.0,138.0,6.0,Intermediate,23.7,25.7,18.4,Pre-workout,Strength,Omnivore,2.7,2.0,43.0,medium
225,34.0,F,164.6,64.5,3.0,1.0,121.0,9.0,Intermediate,22.9,24.5,29.3,NoUse,Cardio,Omnivore,2.3,1.0,79.0,slow
226,55.0,M,198.9,126.3,1.0,1.0,260.0,7.0,Intermediate,51.3,53.7,19.8,NoUse,Cardio,Omnivore,2.8,4.0,78.0,fast
227,41.0,M,191.9,95.2,1.0,9.0,191.0,7.0,Intermediate,46.5,48.3,17.0,NoUse,Mixed,Omnivore,1.7,3.0,73.0,medium
228,22.0,M,176.1,71.2,7.0,4.0,138.0,6.0,Beginner,32.6,36.2,12.9,NoUse,Cardio,Keto,2.1,5.0,41.0,slow
229,51.0,M,175.3,96.9,3.0,7.0,196.0,7.0,Intermediate,47.2,48.9,23.7,NoUse,Mixed,Vegan,3.6,1.0,43.0,fast
230,23.0,F,177.9,91.5,6.0,5.0,201.0,8.0,Experienced,39.5,40.1,19.7,NoUse,Mixed,Vegan,2.1,3.0,78.0,fast
231,39.0,M,187.4,72.6,,,149.0,,Intermediate,,,,Creatine,,Omnivore,,,89.0,
232,28.0,F,168.6,80.5,3.0,6.0,167.0,9.0,Beginner,28.7,33.1,23.3,NoUse,Mixed,Omnivore,3.2,8.0,47.0,medium
233,65.0,F,172.7,69.4,1.0,5.0,143.0,6.0,Intermediate,27.7,29.6,27.6,NoUse,Mixed,Vegan,2.7,10.0,44.0,fast
234,33.0,F,166.8,59.7,4.0,4.0,124.0,8.0,Experienced,21.1,22.2,20.4,Protein,Cardio,Omnivore,3.9,7.0,49.0,slow
235,50.0,F,154.8,44.3,5.0,10.0,83.0,7.0,Beginner,17.8,21.6,26.9,NoUse,Strength,Vegetarian,1.9,8.0,73.0,fast
236,26.0,F,159.6,52.1,3.0,5.0,97.0,6.0,Beginner,19.0,23.5,15.4,Protein,Strength,Omnivore,2.3,8.0,54.0,slow
237,23.0,M,182.3,83.1,3.0,4.0,176.0,6.0,Beginner,28.0,32.5,15.5,NoUse,Strength,Omnivore,3.8,10.0,59.0,medium
238,33.0,F,150.5,42.7,1.0,10.0,81.0,9.0,Beginner,17.6,22.0,24.1,NoUse,Mixed,Omnivore,2.8,4.0,33.0,fast
239,46.0,M,177.5,71.9,7.0,7.0,130.0,6.0,Intermediate,23.4,25.0,21.6,Creatine,Mixed,Vegetarian,3.6,3.0,82.0,medium
240,20.0,F,172.7,80.1,1.0,2.0,154.0,7.0,Intermediate,25.9,28.1,15.8,Creatine,Strength,Vegetarian,2.1,4.0,70.0,slow
241,37.0,M,166.6,84.1,7.0,9.0,167.0,9.0,Beginner,29.2,32.9,11.5,Creatine,Mixed,Omnivore,1.7,2.0,67.0,fast
242,53.0,M,162.6,83.4,1.0,5.0,159.0,8.0,Beginner,33.7,37.5,14.3,Protein,Strength,Omnivore,2.6,5.0,81.0,fast
243,36.0,F,175.1,61.3,1.0,3.0,113.0,9.0,Beginner,24.3,28.2,18.4,NoUse,Mixed,Vegetarian,2.9,4.0,66.0,medium
244,,,,,,,100.0,,,,,,NoUse,,,,,,
245,20.0,M,167.1,75.5,7.0,9.0,138.0,7.0,Intermediate,27.8,30.3,12.3,NoUse,Strength,Vegetarian,1.6,6.0,58.0,medium
246,36.0,F,174.2,67.1,2.0,2.0,135.0,8.0,Intermediate,26.5,28.7,25.3,NoUse,Mixed,Omnivore,2.4,6.0,36.0,fast
247,37.0,F,169.7,78.7,7.0,8.0,163.0,6.0,Beginner,28.3,31.8,15.1,NoUse,Strength,Omnivore,4.0,2.0,36.0,medium
248,49.0,M,173.4,84.4,7.0,1.0,176.0,6.0,Intermediate,27.6,29.6,23.7,NoUse,Strength,Vegan,2.6,7.0,42.0,medium
249,24.0,M,175.0,104.0,1.0,7.0,220.0,7.0,Intermediate,42.5,44.7,24.1,NoUse,Strength,Omnivore,3.2,5.0,50.0,fast
250,58.0,F,154.7,44.8,6.0,7.0,82.0,9.0,Beginner,17.8,21.5,15.6,Pre-workout,Cardio,Keto,1.8,9.0,69.0,slow
251,,,,,,,,,,,,,Protein,,,,,,
252,57.0,F,165.3,62.5,4.0,7.0,131.0,8.0,Experienced,23.4,23.9,23.3,Pre-workout,Cardio,Keto,2.1,2.0,89.0,medium
253,56.0,F,166.7,54.2,6.0,3.0,109.0,6.0,Beginner,19.9,23.6,22.9,Pre-workout,Mixed,Keto,3.2,7.0,74.0,fast
254,35.0,M,195.3,109.6,6.0,3.0,224.0,7.0,Intermediate,33.1,35.3,24.8,Protein,Mixed,Omnivore,3.3,3.0,48.0,medium
255,57.0,M,160.6,53.1,7.0,2.0,110.0,7.0,Experienced,20.7,21.9,11.6,NoUse,Mixed,Keto,2.2,10.0,48.0,fast
256,18.0,F,152.0,61.3,3.0,9.0,123.0,8.0,Intermediate,23.6,26.0,15.9,NoUse,Cardio,Omnivore,3.2,9.0,55.0,slow
257,28.0,M,166.5,57.0,1.0,3.0,125.0,8.0,Beginner,19.7,23.6,18.4,Protein,Mixed,Vegetarian,2.6,3.0,81.0,fast
258,45.0,M,161.2,86.0,5.0,6.0,156.0,6.0,Beginner,26.4,30.4,21.3,Pre-workout,Mixed,Omnivore,2.0,4.0,45.0,fast
259,42.0,M,186.3,72.8,6.0,4.0,134.0,6.0,Beginner,23.6,27.5,19.9,Protein,Mixed,Omnivore,2.0,3.0,89.0,slow
260,40.0,M,185.4,92.3,1.0,10.0,176.0,6.0,Intermediate,45.5,48.0,17.4,NoUse,Mixed,Vegan,3.6,5.0,30.0,fast
261,48.0,M,168.4,63.3,3.0,10.0,128.0,7.0,Intermediate,24.1,26.6,22.7,Creatine,Cardio,Omnivore,3.1,8.0,89.0,slow
262,,M,,60.6,,,131.0,,Beginner,,,,Creatine,,Vegan,,,,
263,59.0,M,165.8,84.7,5.0,5.0,185.0,6.0,Intermediate,34.6,36.7,10.8,NoUse,Mixed,Keto,2.7,4.0,74.0,fast
264,52.0,F,178.6,87.1,3.0,5.0,190.0,8.0,Intermediate,,38.3,21.0,Pre-workout,Mixed,Vegetarian,2.8,,84.0,fast
265,24.0,F,170.8,78.4,2.0,1.0,171.0,9.0,Intermediate,28.7,30.8,28.4,NoUse,Mixed,Omnivore,3.5,4.0,83.0,medium
266,33.0,M,183.4,87.7,4.0,7.0,188.0,9.0,Experienced,41.4,42.3,23.8,NoUse,Cardio,Vegetarian,3.2,9.0,44.0,slow
267,43.0,M,172.9,104.2,6.0,8.0,210.0,9.0,Intermediate,50.1,52.0,22.9,NoUse,Mixed,Vegetarian,2.3,9.0,40.0,medium
268,65.0,M,177.3,78.9,3.0,7.0,163.0,8.0,Beginner,33.7,37.6,13.9,Protein,Mixed,Vegan,2.7,6.0,44.0,medium
269,19.0,M,163.6,63.4,1.0,1.0,115.0,9.0,Experienced,26.1,26.7,17.0,Creatine,Mixed,Keto,3.9,8.0,90.0,medium
270,18.0,M,199.9,139.7,1.0,6.0,253.0,7.0,Intermediate,42.4,44.2,17.1,Protein,Cardio,Omnivore,2.2,1.0,62.0,medium
271,65.0,F,172.7,88.7,3.0,10.0,191.0,9.0,Intermediate,34.5,36.3,29.1,Creatine,Cardio,Vegetarian,2.5,9.0,33.0,fast
272,29.0,M,184.9,98.7,4.0,2.0,192.0,6.0,Intermediate,39.9,41.9,15.3,NoUse,Cardio,Omnivore,1.7,1.0,63.0,medium
273,22.0,F,167.6,57.6,3.0,10.0,112.0,8.0,Beginner,19.0,22.7,18.5,Pre-workout,Cardio,Vegan,3.0,5.0,63.0,slow
274,,,,,,,,,,,,,NoUse,,,,,,
275,,,,,,,154.0,,,,,,Protein,,,,,,
276,26.0,M,169.1,90.5,1.0,4.0,189.0,6.0,Beginner,41.6,45.2,11.2,NoUse,Cardio,Keto,2.4,9.0,78.0,fast
277,58.0,M,182.0,70.1,7.0,3.0,150.0,8.0,Beginner,24.1,28.1,10.4,NoUse,Mixed,Omnivore,3.8,3.0,68.0,slow
278,52.0,F,152.1,60.7,1.0,1.0,118.0,9.0,Experienced,24.4,25.1,20.6,Protein,Strength,Omnivore,3.6,7.0,30.0,fast
279,,,,,,,,,,,,,NoUse,,,,,,
280,,,,,,,,,,,,,Pre-workout,,,,,,
281,33.0,M,196.8,108.4,4.0,,217.0,,Beginner,,40.0,11.7,NoUse,Mixed,Vegetarian,3.1,,78.0,slow
282,20.0,M,196.6,134.7,1.0,8.0,264.0,7.0,Beginner,43.0,47.2,12.6,NoUse,Cardio,Omnivore,2.1,1.0,35.0,fast
283,37.0,M,160.4,80.5,7.0,5.0,164.0,6.0,Beginner,34.2,38.0,16.0,NoUse,Cardio,Omnivore,3.5,1.0,76.0,slow
284,41.0,M,164.3,74.1,5.0,,150.0,,Intermediate,,,10.5,NoUse,Strength,Omnivore,2.2,,53.0,medium
285,50.0,M,183.3,74.3,5.0,8.0,143.0,7.0,Intermediate,35.5,37.8,23.5,NoUse,Cardio,Omnivore,3.0,7.0,45.0,fast
286,41.0,M,193.9,105.8,3.0,6.0,205.0,7.0,Intermediate,51.7,54.2,20.4,NoUse,Strength,Omnivore,2.0,6.0,55.0,slow
287,28.0,F,178.6,61.8,3.0,8.0,116.0,7.0,Intermediate,22.9,24.7,24.7,NoUse,Strength,Omnivore,2.0,9.0,72.0,slow
288,25.0,F,175.8,89.2,2.0,2.0,181.0,9.0,Beginner,34.6,38.4,16.3,Creatine,Cardio,Keto,3.4,2.0,56.0,medium
289,,,,,,,179.0,,Beginner,,,,Creatine,,,,,,
290,55.0,M,168.0,93.1,4.0,6.0,180.0,7.0,Intermediate,34.6,36.8,21.4,NoUse,Strength,Omnivore,2.6,5.0,60.0,medium
291,57.0,F,152.2,50.1,7.0,4.0,104.0,7.0,Intermediate,15.8,18.1,24.0,Creatine,Mixed,Vegetarian,1.5,1.0,43.0,fast
292,,F,,47.4,,,101.0,,Beginner,,,,NoUse,,Omnivore,,,88.0,
293,52.0,F,168.4,61.4,3.0,7.0,134.0,8.0,Intermediate,22.5,24.6,21.4,Protein,Mixed,Omnivore,3.0,6.0,50.0,medium
294,65.0,M,161.4,79.7,3.0,3.0,169.0,6.0,Beginner,39.8,44.0,20.9,NoUse,Cardio,Vegetarian,2.2,4.0,67.0,slow
295,42.0,F,172.2,72.1,4.0,9.0,133.0,8.0,Intermediate,30.0,32.1,18.2,Protein,Strength,Omnivore,2.6,10.0,62.0,fast
296,52.0,F,171.4,56.7,7.0,6.0,104.0,8.0,Intermediate,25.3,27.1,15.0,NoUse,Cardio,Omnivore,2.5,5.0,86.0,slow
297,42.0,F,152.4,45.6,5.0,9.0,95.0,8.0,Beginner,17.9,21.6,19.1,Creatine,Cardio,Vegetarian,2.2,5.0,74.0,medium
298,46.0,F,177.2,70.8,7.0,3.0,148.0,8.0,Experienced,25.4,25.9,29.8,Pre-workout,Mixed,Keto,2.8,9.0,54.0,slow
299,35.0,F,165.7,60.6,2.0,8.0,130.0,6.0,Beginner,22.0,25.7,26.7,Protein,Mixed,Omnivore,3.6,7.0,86.0,fast
300,63.0,M,196.2,126.2,4.0,8.0,267.0,6.0,Beginner,55.0,59.5,16.6,NoUse,Strength,Omnivore,3.2,1.0,72.0,medium
301,35.0,M,196.1,109.9,2.0,10.0,224.0,7.0,Beginner,50.4,54.5,18.5,NoUse,Mixed,Vegan,1.8,2.0,52.0,slow
302,19.0,F,155.9,49.2,2.0,10.0,102.0,6.0,Intermediate,18.7,20.4,25.4,NoUse,Mixed,Keto,4.0,4.0,69.0,medium
303,52.0,M,175.2,62.7,6.0,9.0,128.0,9.0,Experienced,18.9,20.1,16.9,Protein,Strength,Omnivore,3.0,7.0,48.0,fast
304,33.0,M,165.4,58.9,7.0,4.0,127.0,7.0,Beginner,21.5,25.7,24.8,NoUse,Strength,Omnivore,3.5,4.0,61.0,slow
305,58.0,F,173.2,79.2,7.0,10.0,157.0,7.0,Beginner,32.4,36.3,20.2,NoUse,Mixed,Omnivore,2.7,10.0,57.0,fast
306,53.0,M,180.2,106.2,3.0,5.0,199.0,6.0,Intermediate,33.8,35.8,14.8,Protein,Strength,Vegetarian,2.0,3.0,65.0,slow
307,50.0,M,197.2,123.4,5.0,7.0,231.0,6.0,Beginner,39.8,43.7,16.2,NoUse,Cardio,Omnivore,3.4,1.0,87.0,slow
308,21.0,F,156.2,67.0,2.0,9.0,121.0,6.0,Experienced,29.4,30.2,22.4,Protein,Cardio,Omnivore,2.8,6.0,88.0,medium
309,50.0,F,170.7,61.6,4.0,8.0,131.0,8.0,Intermediate,18.6,20.5,23.3,NoUse,Cardio,Vegetarian,3.1,3.0,36.0,fast
310,31.0,M,199.6,138.8,5.0,7.0,282.0,6.0,Intermediate,63.7,66.1,24.7,Pre-workout,Mixed,Omnivore,3.2,3.0,35.0,medium
311,38.0,M,186.6,74.2,1.0,3.0,147.0,8.0,Beginner,27.3,31.3,24.1,Pre-workout,Cardio,Omnivore,3.8,7.0,78.0,fast
312,65.0,M,162.8,85.7,1.0,3.0,180.0,8.0,Beginner,40.0,43.8,18.6,NoUse,Mixed,Omnivore,1.8,8.0,48.0,medium
313,,,,,,,,,,,,,Pre-workout,,,,,,
314,25.0,M,167.2,67.1,4.0,1.0,140.0,9.0,Experienced,28.7,29.4,14.1,Protein,Strength,Omnivore,2.3,6.0,87.0,medium
315,24.0,M,161.2,71.3,1.0,7.0,153.0,8.0,Experienced,31.5,32.3,14.5,Protein,Mixed,Omnivore,1.8,9.0,89.0,slow
316,20.0,F,160.0,47.7,5.0,9.0,98.0,7.0,Beginner,14.9,18.6,25.8,Creatine,Strength,Vegetarian,3.3,8.0,58.0,medium
317,34.0,M,170.6,75.4,5.0,5.0,165.0,6.0,Experienced,35.0,36.4,19.2,Creatine,Strength,Omnivore,3.3,2.0,71.0,medium
318,50.0,F,173.7,67.0,3.0,10.0,140.0,6.0,Intermediate,29.9,32.2,18.1,Protein,Mixed,Omnivore,1.8,4.0,72.0,medium
319,65.0,M,174.9,90.9,5.0,10.0,180.0,9.0,Intermediate,28.4,30.7,17.7,NoUse,Mixed,Omnivore,2.6,2.0,73.0,medium
320,29.0,F,172.0,78.7,2.0,6.0,161.0,6.0,Intermediate,26.7,28.4,19.3,NoUse,Cardio,Keto,2.6,8.0,65.0,slow
321,39.0,M,160.6,55.1,7.0,5.0,102.0,6.0,Experienced,21.2,21.8,20.8,NoUse,Mixed,Omnivore,3.9,9.0,30.0,medium
322,39.0,M,160.6,53.1,6.0,6.0,115.0,6.0,Experienced,16.2,17.7,16.5,Pre-workout,Cardio,Omnivore,3.0,6.0,31.0,medium
323,63.0,F,150.9,62.2,3.0,1.0,128.0,9.0,Intermediate,23.8,25.8,28.8,NoUse,Cardio,Omnivore,1.7,6.0,30.0,slow
324,,,,,,,,,,,,,Creatine,,,,,,
325,55.0,F,161.2,63.4,5.0,8.0,136.0,7.0,Beginner,25.7,30.2,22.7,Protein,Cardio,Vegan,2.5,5.0,56.0,slow
326,55.0,F,168.2,84.2,3.0,5.0,154.0,7.0,Beginner,32.9,37.1,22.0,Creatine,Cardio,Omnivore,3.2,9.0,71.0,fast
327,62.0,F,179.6,75.0,7.0,1.0,151.0,6.0,Experienced,29.6,30.2,28.4,Creatine,Mixed,Vegetarian,2.0,2.0,84.0,medium
328,25.0,F,160.6,52.5,4.0,5.0,110.0,6.0,Beginner,21.4,25.6,22.0,Creatine,Cardio,Vegetarian,2.9,4.0,44.0,medium
329,44.0,F,151.7,60.2,7.0,10.0,125.0,8.0,Intermediate,24.5,26.3,19.5,NoUse,Cardio,Omnivore,3.5,9.0,89.0,medium
330,44.0,M,167.8,90.8,7.0,2.0,164.0,7.0,Experienced,31.1,32.2,11.4,Protein,Strength,Keto,1.7,2.0,42.0,medium
331,,,,,,,200.0,,,,,,Pre-workout,,,,,,
332,38.0,M,188.0,107.4,4.0,5.0,230.0,8.0,Intermediate,37.2,39.4,14.6,Pre-workout,Mixed,Vegetarian,3.8,1.0,46.0,fast
333,47.0,M,191.6,101.7,6.0,10.0,194.0,8.0,Beginner,48.4,52.0,18.7,NoUse,Mixed,Keto,1.7,4.0,88.0,medium
334,50.0,M,165.0,71.1,3.0,8.0,142.0,6.0,Intermediate,21.7,23.5,12.6,Protein,Strength,Keto,3.3,9.0,32.0,slow
335,,,,,,,123.0,,,,,,Protein,,,,,,
336,64.0,M,164.5,61.2,5.0,5.0,125.0,6.0,Beginner,21.2,25.2,20.5,Pre-workout,Mixed,Vegan,1.5,6.0,65.0,medium
337,50.0,F,175.7,73.3,6.0,9.0,148.0,8.0,Experienced,29.6,30.2,26.9,Pre-workout,Mixed,Omnivore,3.3,6.0,73.0,medium
338,22.0,M,168.4,73.6,6.0,9.0,150.0,6.0,Beginner,24.4,28.7,11.1,NoUse,Mixed,Omnivore,3.5,4.0,35.0,fast
339,65.0,F,169.3,80.6,3.0,4.0,151.0,8.0,Intermediate,26.3,27.8,15.8,NoUse,Mixed,Vegan,1.6,5.0,53.0,medium
340,36.0,M,180.6,70.5,3.0,6.0,146.0,9.0,Experienced,34.0,35.1,21.2,Protein,Strength,Vegan,3.2,7.0,52.0,slow
341,21.0,F,166.3,51.4,1.0,2.0,93.0,7.0,Intermediate,21.9,24.2,16.4,Protein,Cardio,Omnivore,1.8,8.0,60.0,fast
342,,,,,,,,,,,,,NoUse,,,,,,
343,34.0,M,185.4,103.7,6.0,1.0,199.0,7.0,Beginner,51.2,55.7,24.2,Creatine,Cardio,Vegan,3.2,8.0,78.0,slow
344,61.0,M,161.7,75.6,6.0,1.0,138.0,7.0,Experienced,27.1,28.2,14.7,NoUse,Mixed,Vegetarian,1.8,8.0,74.0,fast
345,,,,,,,,,,,,,Protein,,,,,,
346,,,,,,,,,,,,,Pre-workout,,,,,,
347,,M,,72.8,,,142.0,,Intermediate,,,,NoUse,,Omnivore,,,,
348,63.0,F,159.7,69.4,4.0,1.0,125.0,7.0,Beginner,22.8,27.3,27.3,Creatine,Cardio,Vegetarian,2.9,8.0,66.0,slow
349,23.0,M,193.3,113.1,2.0,10.0,232.0,6.0,Beginner,38.5,42.4,14.6,NoUse,Strength,Omnivore,2.2,2.0,52.0,fast
350,52.0,M,170.3,77.1,7.0,2.0,148.0,8.0,Intermediate,28.4,30.3,12.3,Creatine,Cardio,Vegetarian,3.7,2.0,54.0,fast
351,58.0,M,178.9,69.0,2.0,9.0,152.0,7.0,Intermediate,28.0,30.2,24.5,NoUse,Cardio,Omnivore,2.0,3.0,53.0,fast
352,,,,,,,,,,,,,NoUse,,,,,,
353,41.0,F,152.4,56.5,2.0,8.0,113.0,8.0,Beginner,18.6,22.2,23.0,Creatine,Strength,Omnivore,2.1,10.0,62.0,medium
354,46.0,F,168.2,81.1,4.0,8.0,158.0,8.0,Beginner,33.4,37.6,28.6,Pre-workout,Mixed,Vegetarian,3.1,6.0,78.0,slow
355,63.0,F,155.8,56.5,7.0,1.0,103.0,9.0,Intermediate,22.7,25.1,24.1,Pre-workout,Strength,Keto,2.7,7.0,71.0,medium
356,48.0,M,187.8,83.1,6.0,4.0,150.0,8.0,Experienced,32.1,33.0,13.8,Creatine,Mixed,Vegan,2.0,4.0,79.0,medium
357,52.0,M,191.4,90.2,6.0,3.0,191.0,6.0,Intermediate,41.0,42.9,10.1,NoUse,Mixed,Vegan,3.9,1.0,66.0,slow
358,50.0,M,194.0,98.9,1.0,7.0,197.0,9.0,Beginner,37.1,40.7,10.8,Protein,Strength,Vegetarian,3.4,3.0,42.0,medium
359,38.0,M,165.4,79.9,2.0,3.0,154.0,9.0,Intermediate,35.9,37.6,19.9,NoUse,Mixed,Omnivore,3.2,6.0,76.0,medium
360,49.0,F,163.7,73.0,3.0,8.0,148.0,9.0,Beginner,22.7,27.0,18.8,NoUse,Cardio,Omnivore,2.2,8.0,77.0,fast
361,40.0,F,178.4,66.6,5.0,6.0,128.0,9.0,Intermediate,24.8,27.3,21.0,Protein,Mixed,Vegetarian,2.0,4.0,85.0,medium
362,50.0,F,173.2,60.8,6.0,3.0,119.0,8.0,Experienced,24.7,25.3,27.9,NoUse,Strength,Omnivore,1.6,8.0,82.0,medium
363,20.0,M,164.7,62.5,7.0,1.0,114.0,9.0,Beginner,23.1,27.6,18.8,Creatine,Mixed,Omnivore,2.1,6.0,35.0,fast
364,35.0,F,165.1,79.6,1.0,8.0,157.0,6.0,Beginner,30.0,34.3,23.8,NoUse,Cardio,Omnivore,3.1,4.0,43.0,fast
365,42.0,M,196.9,87.1,2.0,8.0,162.0,6.0,Intermediate,41.9,44.3,23.3,NoUse,Cardio,Omnivore,2.5,3.0,60.0,fast
366,59.0,F,163.2,59.0,6.0,9.0,116.0,8.0,Beginner,19.0,23.3,20.2,NoUse,Strength,Keto,2.3,5.0,84.0,fast
367,48.0,F,175.1,73.1,7.0,7.0,154.0,9.0,Beginner,29.6,33.7,15.3,NoUse,Mixed,Vegan,1.8,6.0,84.0,fast
368,,F,,67.1,,,127.0,,Experienced,,,,NoUse,,Vegan,,,,
369,57.0,F,153.2,66.4,5.0,1.0,126.0,7.0,Beginner,26.0,30.5,22.3,NoUse,Strength,Omnivore,1.6,3.0,50.0,fast
